9.691592771131851691e+00,-1.155312109917329577e+00,2.355625084195038799e+00,-1.083336324798963579e+00,1.165933996465988010e+01
-6.863013184831647351e+00,-2.145221736139385715e+00,3.054194951716083573e+00,4.085084691572665960e+00,-8.058843637237076862e+00
-9.459281473083713365e+00,6.610132529578120142e+00,5.598259050208676868e+00,-9.514234324955563871e-01,1.928359178343267144e-01
-6.125553977740276324e+00,-1.978819977873395253e+00,4.116248518163329706e+00,6.310970194342122142e+00,-5.793602730010131374e+00
2.511633370622920136e+00,2.612058684580286005e+00,-6.543385490674408445e+00,-5.693498897839778472e+00,6.318093771829863314e+00
1.332166067816049448e+01,-4.300083729119460463e-01,2.623124242503963810e+00,5.014262758438879253e+00,1.174551506038763016e+01
4.292145112686395869e+00,-4.267892178810763326e+00,4.979904060241858943e+00,2.490597090495414889e+00,-1.269656721480540096e+00
6.803971172864413663e-01,3.431291310401118899e+00,-1.308904318489685004e+01,-4.944556857066069178e+00,7.456347715145983379e+00
-3.060802419840565225e+00,3.712524699551245089e-01,4.017087729206354929e+00,2.990284612473117054e+00,-7.029461933697368714e+00
1.140079439781156445e+01,-4.010387451351784538e-01,7.261984776703977573e+00,1.642720882898139445e+00,1.331815754322681755e+01
-8.671368086794210228e+00,4.912466035677656606e+00,1.518633442528291155e+01,-1.470193520729039971e+00,-4.070838970747485130e-01
1.534606142489082670e+00,4.927890401829718492e+00,-5.410006535747859502e+00,-4.105314381293077908e+00,5.697060206774024138e+00
-2.367163195174998958e+00,2.924052013638006375e+00,4.135285674106564002e+00,6.277795692706071851e-01,-9.158534498710609872e-01
-5.154959882445242947e+00,-2.436626260527845922e+00,3.809557089805303054e+00,4.126636909895837313e+00,-5.969065693758179414e+00
1.189191950533335529e+01,1.749207729850394966e+00,7.494303049929396110e-02,-3.607642404336556807e-01,1.186740723235840989e+01
-1.046584296066720299e+01,3.204169327514352794e+00,8.046156920292860448e+00,3.483809619250727851e-01,3.091493442144834999e-02
-6.297261927979055152e+00,-3.676734541592510119e+00,2.290241272384591298e+00,3.527233056057073490e+00,-6.656204997158872594e+00
1.087279399419147730e+01,-5.222387041100732263e-01,2.500667636786586101e+00,3.181102094301872185e+00,1.257921538382510462e+01
1.335828871013701047e+01,-4.297923846080966115e+00,3.135612293911639981e+00,-1.401697251488820850e+00,1.120959608443459921e+01
-7.716707985789303947e+00,-5.278592420236860150e+00,3.219627964144661014e+00,3.344314382798417640e+00,-6.362515461649386417e+00
5.533013989532463484e+00,-5.128721337265804259e+00,5.040024455938259429e+00,3.949777136729464289e+00,2.419019204626487785e+00
-6.088117657289194185e+00,-1.984068077244965256e+00,2.620629354386239562e+00,8.819864270169249565e+00,-6.815457924011829149e+00
2.867087836775783938e+00,1.603950595219886477e+00,-1.023284749089411605e+01,-7.436972482834130815e+00,5.844513440874587573e+00
