-1.000454315946596573e+01,2.281264854077034165e+00,1.018294719268977744e+01,-1.980411985225117188e+00,-1.905680369425855059e+00
9.135686506411873964e+00,4.245052965497799757e-01,2.975554701663027934e+00,1.944367842864343499e-01,1.245978714895185391e+01
-5.186375719713537391e-01,-1.037587050434220087e-01,1.643056677507499286e+00,-1.411223341145888543e+00,1.006329161637862235e+00
1.165848506562289622e+01,-1.013878138774658932e+00,9.258534586537336963e+00,9.713497039463304672e-01,1.222413885839021397e+01
1.228041560909999319e+01,-7.699906188040802846e+00,4.820541497467392134e+00,-2.210207931838125361e+00,1.286106750478396421e+01
-1.153681875794962686e+01,6.530848417503087866e+00,1.067934676306967567e+01,1.735492238975672175e+00,6.646587902550903371e-01
8.338567099802403959e+00,2.647845518377018426e+00,5.728196786858781309e+00,1.370689576458462078e+01,-4.425320186400332645e+00
6.376712484532516712e+00,2.642258269533954707e+00,6.372171729220138303e+00,1.281365250364005171e+01,-6.186462073742514889e+00
-4.458597401340155031e+00,-1.649808779073312470e+00,4.292849096885554161e+00,2.407529386912597325e+00,-7.321023043425318733e+00
-2.932100821805246227e+00,-1.663465075526813219e-01,3.583953585580997636e+00,5.567414794319430094e+00,-5.970632637456176006e+00
-4.149406849304598133e+00,-2.051979611007116677e+00,-1.064188994630906215e+00,1.730584934444489464e+00,-4.112049162984077189e-01
-8.305595359011034517e+00,8.065434224562038068e+00,7.033759776048138512e+00,7.169345976209758886e-01,-5.019297077988144062e-01
-1.252983479961266688e+01,4.474455548987643638e+00,8.249519829456646747e+00,-3.832983198268098413e+00,-8.370118233656926865e-01
9.342159392630888348e+00,2.494953049703993120e+00,3.251768564654248017e+00,-2.359756891738488960e-01,1.236676776489523277e+01
-3.751699065882004192e+00,5.083266893507323303e+00,1.890943000577490984e+00,5.956322230172172105e+00,-6.747879138995188875e+00
8.849448749390255387e+00,7.261732444558210986e+00,5.830299644940144965e+00,1.453780068325485786e+01,-3.509697900765197609e+00
-4.813665768918491850e+00,6.457404979161303071e-01,1.562666171436432938e+00,1.770860002199274419e+00,-7.001636908155345118e+00
9.619236790199268583e+00,2.205017251842360526e+00,6.540067280270895900e+00,1.561223471172866262e+01,-3.878753208270810937e+00
1.077455779657939061e+01,2.089899982714396032e-01,2.541704999547238941e+00,1.823855603589369823e+00,1.318724400773436578e+01
3.088311884776283378e+00,-1.027903996492424810e+00,-5.687956703497352606e+00,-5.424931340622401343e+00,4.766014366783160483e+00
8.212759658519320993e+00,8.659843959189116092e+00,6.687012684838098409e+00,1.000847457570925414e+01,-2.907033842517528832e+00
1.173728219954910656e+01,1.297114658355284611e+00,5.394744791139109985e+00,1.324666133368605170e+00,1.093959431114861047e+01
8.125406854267149370e+00,1.378396498123419800e+00,1.150525306278334714e+00,-2.769912560463652085e+00,1.162814686038684719e+01
8.777689857687297703e+00,2.510152431351883706e+00,4.561874106105915594e+00,1.345085238971755892e+01,-3.685736781365684500e+00
-5.969860199573362891e+00,-2.249441749630138432e+00,7.359988925821894235e+00,8.196345859463298744e-01,-6.615702472891071828e+00
5.145794671231641360e+00,-2.083395594228581338e+00,1.557988616719118813e+00,2.840066472868135072e+00,-7.794095517774701776e-02
1.285151282967244946e+01,-9.651559232637172414e-01,5.686240203418943651e+00,1.088485006708238778e+00,1.175958043317852386e+01
3.761976835131444652e+00,3.029683936583052795e+00,-1.128106913599899741e+01,-7.945728806065162964e+00,5.711676724702239305e+00
1.070598005985172918e+01,2.756119716943091547e+00,2.170617874937178726e+00,-7.682284149826323905e-01,1.182409189061417010e+01
1.017967364345962267e+01,6.143251860710123857e-01,5.144307092735214582e+00,6.738307736152187033e-01,1.075000915036281768e+01
8.943486354343297862e+00,-2.167827544915583271e+00,4.966263547569973014e+00,3.771640412699666101e+00,1.083620111894347815e+01
-6.086007935972597593e+00,1.194713870033226932e+00,1.432084557445862494e+00,5.899478126958350721e+00,-6.929696142150343796e+00
1.037714062396481651e+01,-4.753811159535102249e+00,1.518739369939088313e-01,-1.096134744597119681e+00,1.237365632824838180e+01
-1.201843761185999249e+01,2.905736711469870226e+00,5.270466302906030798e+00,-7.273919643378182753e-01,-1.023240744708431071e+00
-1.007901330295767295e+01,2.833531700138230747e+00,7.046865598250093399e+00,1.694199042528279353e+00,1.604396256374807761e+00
-1.208598031711876430e+01,7.438339945067973247e+00,6.812171149004496939e+00,-3.531531069349503893e-01,2.781602508823676212e-01
1.275964430745795930e+01,-3.750141528831947291e+00,5.687101313634091326e+00,6.124307301972194972e-01,1.226094881105158940e+01
1.587539276515579978e+01,-1.557803260054992922e+00,1.912899840843407251e+00,1.890066500228939628e+00,1.184965585615818107e+01
1.105952111437586005e+01,1.335273027205123864e-01,8.717830277963627417e-01,1.478600777599373972e-01,1.225175359397777619e+01
1.247070362976949021e+01,-4.478399392295931980e-01,6.314700292328490505e+00,-1.555584068612881010e+00,1.197759701575426483e+01
1.497389393728502149e+01,-3.266649763577883281e+00,7.377948691441703843e+00,1.014071719343410116e-01,1.246870757140983521e+01
7.180328126405460587e+00,-3.783478373826933083e+00,5.727933238962144458e+00,3.711356909210205224e+00,2.489898631090349035e+00
2.260168100662791169e+00,-1.785496395967361094e+00,4.031997952638450400e+00,9.674378554272111685e-01,-1.719666291569081906e-01
9.598024764914455886e+00,-1.886086710848302150e+00,4.282222057055223630e+00,-1.563681423183520991e+00,1.265043748139651747e+01
3.303470811095015947e+00,3.861146798657578039e+00,-1.021192486299701585e+01,-4.779093553167834685e+00,6.184653599687409908e+00
-1.004904740891822890e+01,5.903248666642886278e-01,6.061668452231875115e+00,-1.497537788079496002e+00,1.375912770426002796e+00
9.579191016550900883e+00,-2.198253576532589904e+00,2.041478819239932463e+00,3.236339626681573378e+00,1.186795653346162105e+01
1.076546419119395637e+01,-9.787891311406232697e-01,4.497570673038389089e+00,1.669010470815842639e+00,1.115966392439888466e+01
1.102383024139738765e+01,-1.891328540692916338e+00,1.100919493461391063e+00,-2.058082069658436986e+00,1.182541521422726127e+01
1.339169451415557788e+01,-1.934581198370247446e+00,5.742841902317321612e-01,-4.631717703074028414e+00,1.201636922655528039e+01
1.182626552675587384e+01,-9.447370482483957721e-01,4.982945412186206013e-01,-1.200960370331423110e+00,1.197204465154466391e+01
1.334903294847584121e+01,2.500327837444553669e-01,3.477400325609373510e+00,-4.940948604482620077e-01,1.210790868597054626e+01
3.223202290217971999e+00,5.398109845015691022e+00,-5.184653279112361179e-01,2.216600462300054364e+00,1.718601375039748025e-01
1.254695494108349507e+01,1.305964367814213656e+00,3.307522621697162712e+00,1.120047720832977989e+00,1.203682223256204864e+01
1.318162153959490013e+01,3.174467232604862854e-01,9.195088684385734901e-01,2.190817757670689314e+00,1.209490074720154240e+01
-2.832106410161552734e+00,-1.101071268605175568e+00,5.848134126866449733e+00,4.690285244095274031e+00,-7.747908214799866577e+00
1.259633383255047079e+01,-2.154779931701622520e+00,2.555365421401138981e+00,-1.316617548833793450e+00,1.118066607288393044e+01
-3.657362490593218496e+00,9.138171932989949120e-01,3.097293969608887032e+00,4.246684387482186018e+00,-7.136348909809604457e+00
-6.497695089810328284e+00,-3.070467037136601185e+00,2.757562024667825185e+00,5.786064966733320603e+00,-7.010273372506406808e+00
1.587206738225481750e-01,3.690147974366685624e+00,-6.171659722307293094e+00,-2.064594588077626192e+00,6.930275967961958550e+00
1.045142437256184387e+01,1.881096232409038116e+00,4.026886207830144393e+00,6.071398537522880723e-01,1.242710840014167495e+01
1.170882879084184580e+01,3.409243452710539746e-01,6.767061693799851341e+00,2.021626748318315903e-01,1.159794570760946542e+01
-6.423186068924838565e+00,-2.596330016921262640e+00,1.324227474953650230e+00,1.425878061119835838e+00,-5.916245338279184196e+00
1.228479895876614236e+01,-3.023291800635868221e+00,4.486251968712421601e+00,9.368410111441790589e-01,1.114089918577816718e+01
-8.737368607035724821e-01,2.074168018334398678e+00,-6.137344999088906405e+00,-3.257918281404642791e+00,5.653416877270437624e+00
9.771612280042239362e+00,-3.247205491238778219e+00,5.641374643648306986e+00,-1.454633984026435511e+00,1.238546220842641610e+01
1.221429353763413950e+01,-3.889535048218449198e+00,4.857835247575954085e+00,1.955712390335770046e+00,1.030141204349112094e+01
1.046077693041183210e+01,2.463095963145749856e+00,1.012874791359736015e+00,2.256348917045434832e-01,1.294091097667000767e+01
-4.087576847667381941e+00,6.182699280460264291e-01,5.226115271990460442e+00,5.298122988706585268e+00,-7.557395975635444962e+00
-2.569902131871770745e+00,1.526739917295330429e+00,2.838018788842596951e+00,4.494728574720272540e+00,-8.182643859675621911e+00
1.233771423054793104e+01,-6.440212184375975646e+00,1.031212314313005862e+00,7.250704052387635379e-01,1.105679787524990765e+01
1.192595913165722088e+01,2.128086687765212925e+00,1.870973676864227109e+00,-2.187117255250077719e+00,1.360235074029875157e+01
-5.602892700267083193e+00,-1.795336799468718603e+00,-6.343115342995648831e-01,5.754598405221068802e+00,-7.572307741449236573e+00
