6.396895099336173729e+00,9.283836614156047773e+00
1.446726866912508491e+01,-5.154692874617639475e+00
1.422632239760327266e+01,-7.435107028630872250e+00
1.233262922051084232e+01,-4.380318444617842255e-01
2.646943121556287970e+00,-4.446328610583849539e-02
1.042223113324690331e+01,8.489722654969057203e+00
3.279304779149048166e+00,-4.210810551665547408e+00
1.583617595501390873e+01,-3.360416302261354904e+00
1.677214529467174486e+01,-4.055022067203324809e+00
3.293517369827573926e+00,-2.982280897741691028e+00
-5.776676140418899763e+00,-7.554071053741060027e+00
-1.413432891729379826e+01,3.320687008502614113e+00
-1.556189051431843851e+01,4.316426583841839637e+00
1.784446853278241107e+01,-1.019761833972917975e+00
5.930544459120477896e+00,1.420399872146817444e+01
-1.735464391466291900e+01,7.986439147607595324e+00
2.063453740428833338e-01,-5.258685212176286150e-01
7.766288176423595147e+00,1.032147843487061500e+01
1.464150866009502394e+01,-2.008685149506285406e+00
-1.529441664726700090e+01,6.592075742175316222e+00
1.447786927179273242e+01,-4.574781465881878617e+00
1.344240073953344172e+01,-3.736495688203971710e+00
1.758417315823252380e+01,2.026956464591763041e+00
1.356233358155467883e+01,1.214855971203060747e+01
1.406126105393943559e+00,-1.454175864164415355e+00
6.437412876121147320e+00,9.419300249182130713e+00
-4.584306862175411723e+00,-9.786962165448020556e+00
-1.343322960030065083e+01,4.417350289679367492e+00
2.479665054876745600e+00,-2.340719927939823197e+00
-5.019283996388884894e+00,-9.994535119530331357e+00
-1.598635730942172195e+01,-2.935928961813871751e-02
-4.054689658875476610e+00,-2.744771234553356365e+00
-1.007751192273766527e+00,-3.041388124369209578e+00
9.281182043647454805e+00,-5.493789513996938823e+00
4.853904554808261551e-01,-4.742233429455820826e+00
5.263480599182132735e+00,-1.692906450036824717e+00
1.468298464774521328e+01,-7.486441007548429560e+00
-3.395590343263717337e+00,-1.254069048643704143e+01
-5.436888012239693424e-01,2.214129063865565961e+00
1.581313777647424779e+01,-2.955876255106755224e+00
-1.394755024263110599e+01,4.686628005362255323e+00
7.152135664447887287e+00,1.202758500408844000e+01
-6.656190821983804184e+00,-9.649218347195350987e+00
-1.557130207964924828e+01,5.622708713458258956e+00
5.318191114130662811e+00,1.063096519224869674e+01
1.334961561797993213e+01,7.824739718120012455e+00
-1.325386660364701541e+01,6.747092458312801355e+00
-1.453335243696656320e+01,3.874554909814705184e+00
-1.709832423087084941e+00,-1.287083130591863300e+00
1.066221232996489832e+01,9.585390869930035862e+00
8.196293151562636936e-01,-3.581547373403511703e+00
6.820199834510535908e+00,1.420616584523173742e+01
1.446175712129548785e+01,1.154631039510718882e+00
-5.037438072931488264e+00,-8.876906727436518096e+00
2.068968562168673753e+00,-2.492748898139101055e+00
3.121483719585821603e+00,-1.341690985726694985e+00
1.829506425417324333e+00,-4.118001820023204473e+00
7.902767926866119730e+00,1.306096847850743004e+01
-1.092290258889572740e+01,3.308330958058822269e+00
-1.737967643515494487e+01,6.974450679177473411e+00
-6.221023750570783051e+00,-6.405184279797319746e+00
5.214107274696015537e+00,1.090908184953128668e+01
3.408816070855209546e+00,-3.247136907703708886e+00
